STORE,LATITUDE,LONGITUDE,NEIGHBOR ID,NEIGHBOR STORE,NEIGHBOR LATITUDE,NEIGHBOR LONGITUDE,DISTANCE,COUNTS,id,business_id,name,address,postal_code,attributes,stars,categories
Red Robin Gourmet Burgers and Brews,53.545875549316406,-113.51520538330078,110446,Wok N' Go,53.597622,-113.386894,[  0.  257.1],2,110446,nNVg_HmB3QrG2U_Ul4ffaA,Wok N' Go,13522 Victoria Trail NW,T5A 5C9,"{""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""None"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",3.0,"Chinese, Restaurants"
Nando's PERi-PERi,53.4787483215332,-113.4930419921875,64562,Press'd The Sandwich Company,53.513935,-113.49734,[0.],1,64562,7h4p5AZK0tGBRzEilLFyfg,Press'd The Sandwich Company,10377 78th Avenue NW,T6E 6T2,"{""WheelchairAccessible"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsTableService"":""False"",""Alcohol"":""u'none'"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsDelivery"":""True"",""WiFi"":""u'no'"",""OutdoorSeating"":""False"",""RestaurantsReservations"":""False"",""Caters"":""True"",""BikeParking"":""True"",""RestaurantsGoodForGroups"":""True"",""GoodForKids"":""True"",""HasTV"":""True"",""RestaurantsPriceRange2"":""1"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsAttire"":""'casual'"",""NoiseLevel"":""u'quiet'""}",4.0,"Restaurants, Soup, Sandwiches, Event Planning & Services, Caterers"
Gangnam Street Food,53.60177993774414,-113.44710540771484,62862,McDonald's,53.498447,-113.51256,[0.],2,62862,djj8qE6hQjSeyEt9T2H_dg,McDonald's,6104 109th Street NW,T6H 1M2,"{""BikeParking"":""True"",""RestaurantsAttire"":""u'casual'"",""Alcohol"":""u'none'"",""RestaurantsPriceRange2"":""1"",""NoiseLevel"":""u'average'"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""WiFi"":""u'free'"",""RestaurantsReservations"":""False"",""RestaurantsGoodForGroups"":""False"",""RestaurantsDelivery"":""True"",""HasTV"":""True"",""OutdoorSeating"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""Caters"":""False"",""BusinessParking"":""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}""}",1.5,"Burgers, Restaurants, Coffee & Tea, Food, Fast Food"
Gangnam Street Food,53.60177993774414,-113.44710540771484,31389,Denny's,53.456284,-113.42149,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],2,31389,QYcbAQu6Bp_MjP29OwRuvA,Denny's,5011 25th Ave,T6L 7A7,"{""RestaurantsGoodForGroups"":""True"",""WiFi"":""None"",""NoiseLevel"":""u'average'"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""Alcohol"":""u'beer_and_wine'"",""RestaurantsPriceRange2"":""1"",""Caters"":""False"",""RestaurantsTableService"":""True"",""RestaurantsReservations"":""False"",""HasTV"":""True"",""OutdoorSeating"":""True"",""Ambience"":""{u'hipster': None, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': False}"",""GoodForKids"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsDelivery"":""True"",""BusinessParking"":""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}""}",2.5,"Restaurants, Breakfast & Brunch, Diners, American (Traditional)"
Shumka Ukrainian Foods,53.62748336791992,-113.48751068115234,32874,Ricky's All Day Grill,53.53781,-113.61406,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",1,32874,zWNUryvuI_5cF4Cre_xBBQ,Ricky's All Day Grill,9917 170 Street NW,T5P 4S2,"{""GoodForKids"":""True"",""NoiseLevel"":""u'average'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""Alcohol"":""u'full_bar'"",""HasTV"":""True"",""WiFi"":""u'no'"",""RestaurantsAttire"":""u'casual'"",""RestaurantsReservations"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsPriceRange2"":""2"",""BikeParking"":""True"",""OutdoorSeating"":""False"",""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}""}",4.0,"Restaurants, Canadian (New), Diners"
Moxie's Grill & Bar,53.59782028198242,-113.57069396972656,45546,KFC,53.425396,-113.476616,[0.],5,45546,DKcFxSfjLvSXRB9rOKE8jw,KFC,9260 Ellerslie Road SW,T6X 0K6,"{""HasTV"":""False"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""False"",""Alcohol"":""u'none'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsAttire"":""u'casual'"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""False"",""WiFi"":""u'no'"",""OutdoorSeating"":""False"",""RestaurantsReservations"":""False"",""BikeParking"":""True"",""Caters"":""False"",""GoodForKids"":""True"",""BusinessParking"":""None"",""NoiseLevel"":""u'very_loud'"",""DriveThru"":""True""}",1.5,"Fast Food, Mexican, Restaurants, American (Traditional), Chicken Shop, Chicken Wings"
Moxie's Grill & Bar,53.59782028198242,-113.57069396972656,106280,Shumka Ukrainian Foods,53.5553,-113.495865,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],5,106280,8otdLbqik8wxeKaL3kcJvg,Shumka Ukrainian Foods,21F Kingsway Garden Mall NW,T5G 3A6,"{""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""2"",""WiFi"":""u'free'"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""False"",""HasTV"":""True"",""RestaurantsDelivery"":""True"",""GoodForKids"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}",3.5,"Ukrainian, Restaurants"
Moxie's Grill & Bar,53.59782028198242,-113.57069396972656,35953,Fionn MacCool's,53.555004,-113.61447,[0.],5,35953,iA13QB3U5Oe0T6uK2bTiuQ,Fionn MacCool's,10813 170th Street NW,T5P 0Y5,"{""RestaurantsDelivery"":""True"",""RestaurantsPriceRange2"":""2"",""GoodForDancing"":""False"",""RestaurantsReservations"":""False"",""HappyHour"":""True"",""Smoking"":""u'no'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsAttire"":""u'casual'"",""CoatCheck"":""False"",""NoiseLevel"":""u'average'"",""RestaurantsTableService"":""True"",""GoodForKids"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}"",""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""True"",""HasTV"":""True"",""BestNights"":""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"",""Alcohol"":""u'full_bar'"",""Caters"":""False"",""BikeParking"":""True"",""RestaurantsGoodForGroups"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""WiFi"":""u'free'"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}",3.5,"Nightlife, Irish Pub, Bars, Restaurants, American (Traditional)"
Moxie's Grill & Bar,53.59782028198242,-113.57069396972656,105729,Boston Pizza,53.541733,-113.61263,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",5,105729,sT6Dw9qekl4LO2nGUx8V3w,Boston Pizza,180 Mayfield Common NW,T5P 4B3,"{""HasTV"":""True"",""Caters"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""NoiseLevel"":""u'average'"",""BikeParking"":""True"",""Alcohol"":""u'full_bar'"",""WiFi"":""u'free'"",""RestaurantsReservations"":""True"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""OutdoorSeating"":""True"",""RestaurantsPriceRange2"":""2"",""GoodForKids"":""True"",""RestaurantsDelivery"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True""}",3.0,"Italian, Canadian (New), Chicken Shop, Restaurants, Pizza"
McDonald's,53.631919860839844,-113.54229736328125,34037,McDonald's,53.538486,-113.626495,[0.],9,34037,IZ8MvaGP3O6h7VnpPBhkJQ,McDonald's,17720 100 Avenue NW,T5S 1S9,"{""RestaurantsGoodForGroups"":""True"",""Caters"":""False"",""RestaurantsDelivery"":""False"",""WiFi"":""u'free'"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""False"",""RestaurantsAttire"":""u'casual'"",""NoiseLevel"":""u'average'"",""GoodForKids"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BusinessAcceptsCreditCards"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""HasTV"":""True"",""DriveThru"":""True"",""RestaurantsPriceRange2"":""2""}",2.5,"Restaurants, Fast Food, Burgers, Food, Coffee & Tea"
Brits Fish & Chips,53.50651550292969,-113.44566345214844,58788,Bo'diddly's Pub & Grill,53.59765,-113.40839,[0.],1,58788,sKU9vOkK_neWaDYf9oJXBQ,Bo'diddly's Pub & Grill,4274 137 Avenue,T5Y 2W7,"{""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""BikeParking"":""False"",""Alcohol"":""u'full_bar'"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""False"",""HasTV"":""True"",""RestaurantsPriceRange2"":""2"",""NoiseLevel"":""u'average'"",""RestaurantsTakeOut"":""True"",""RestaurantsTableService"":""True"",""HappyHour"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""WiFi"":""u'free'"",""RestaurantsDelivery"":""False"",""Smoking"":""u'no'"",""RestaurantsReservations"":""True""}",2.0,"Chicken Wings, Fish & Chips, Restaurants, Nightlife, Bars, Pubs"
Franco's Pizza & Steak House,53.60307693481445,-113.38398742675781,90266,Wendy's,53.541084,-113.642395,[0.],4,90266,3NIK6Q3gk3XkVvBtAdVpXg,Wendy's,18411 Stony Plain Road,T5S 2X6,,3.0,"Restaurants, Fast Food, Burgers"
Franco's Pizza & Steak House,53.60307693481445,-113.38398742675781,71253,Red Robin Gourmet Burgers and Brews,53.479954,-113.50346,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],4,71253,qKt9X3OIG4vBnjQ9YokQhg,Red Robin Gourmet Burgers and Brews,4211 106th Street NW,T6J 6P3,"{""OutdoorSeating"":""False"",""BikeParking"":""True"",""Caters"":""False"",""GoodForKids"":""True"",""RestaurantsDelivery"":""False"",""HasTV"":""True"",""RestaurantsGoodForGroups"":""True"",""Alcohol"":""u'full_bar'"",""RestaurantsAttire"":""u'casual'"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""2"",""NoiseLevel"":""'average'"",""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""DriveThru"":""False"",""WiFi"":""'free'"",""WheelchairAccessible"":""True"",""RestaurantsTableService"":""True"",""Ambience"":""{'touristy': False, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"",""GoodForMeal"":""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"",""DogsAllowed"":""False""}",3.0,"American (Traditional), Restaurants, Burgers, Hot Dogs"
Franco's Pizza & Steak House,53.60307693481445,-113.38398742675781,58616,Jollibee,53.473957,-113.49472,[0.],4,58616,w7STzUTtrVoHSvqRbwMp4A,Jollibee,"3803 Calgary Trail Nw, #914",T6J 7A9,"{""RestaurantsGoodForGroups"":""True"",""Caters"":""False"",""Alcohol"":""u'none'"",""DriveThru"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""True"",""NoiseLevel"":""u'average'"",""DogsAllowed"":""False"",""RestaurantsReservations"":""False""}",3.5,"Restaurants, Chicken Shop, Fast Food, Filipino"
Franco's Pizza & Steak House,53.60307693481445,-113.38398742675781,34740,Saigon Flavours,53.59183,-113.41769,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",4,34740,wwcsAAwK3qVV69oR-mZH8g,Saigon Flavours,13038 50 Street NW,T5A,"{""WiFi"":""u'free'"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsAttire"":""u'casual'"",""NoiseLevel"":""u'quiet'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""OutdoorSeating"":""False"",""HasTV"":""True"",""GoodForKids"":""True"",""RestaurantsDelivery"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",3.5,"Restaurants, Vietnamese"
Sawmill Prime Rib & Steak House,53.54060745239258,-113.42158508300781,90731,Mucho Burrito,53.423756,-113.47471,[0.],2,90731,NyXIxpvzKJBoNofdQVZjIQ,Mucho Burrito,1132 - 91st Street SW,T6X 1E9,"{""HasTV"":""True"",""RestaurantsGoodForGroups"":""True"",""Caters"":""True"",""RestaurantsAttire"":""'casual'"",""OutdoorSeating"":""False"",""NoiseLevel"":""'quiet'"",""RestaurantsPriceRange2"":""2"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsReservations"":""False"",""RestaurantsTakeOut"":""True"",""GoodForKids"":""True"",""RestaurantsDelivery"":""True"",""WiFi"":""'no'"",""BikeParking"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}",2.5,"Mexican, Restaurants"
Sawmill Prime Rib & Steak House,53.54060745239258,-113.42158508300781,100093,Sawmill Prime Rib & Steak House,53.48633,-113.49556,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",2,100093,IuCIS5x5yrkhYB9wOauEWw,Sawmill Prime Rib & Steak House,4810 Calgary Trail NW,T6H 5H5,,3.5,"Restaurants, Steakhouses"
Kathir Food Experience,53.54124450683594,-113.58956146240234,36452,Chop Steakhouse & Bar,53.544933,-113.4931,[0.],1,36452,E8CBQWDoCK3WujyMFfVG2A,Chop Steakhouse & Bar,10235 101 Street,T5J 3E9,"{""RestaurantsDelivery"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""True"",""HasTV"":""True"",""NoiseLevel"":""u'average'"",""Alcohol"":""u'full_bar'"",""OutdoorSeating"":""False"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""BikeParking"":""True"",""WiFi"":""u'free'"",""RestaurantsPriceRange2"":""3"",""GoodForKids"":""False"",""HappyHour"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"",""RestaurantsTableService"":""True"",""GoodForDancing"":""False"",""BestNights"":""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}"",""BusinessParking"":""{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}""}",3.5,"Seafood, Lounges, Steakhouses, Bars, Nightlife, Restaurants"
Domino's Pizza,53.540733337402344,-113.52271270751953,47550,Kathir Food Experience,53.541245,-113.58956,[0.],7,47550,SpWw8MCO4fzZ7nBDS5JcHQ,Kathir Food Experience,15525 Stony Plain Road,T5P 3Z3,"{""RestaurantsPriceRange2"":""2"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsReservations"":""True"",""NoiseLevel"":""u'quiet'"",""HasTV"":""True"",""Alcohol"":""u'beer_and_wine'"",""RestaurantsTakeOut"":""True"",""BusinessAcceptsCreditCards"":""True"",""BikeParking"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsAttire"":""u'casual'"",""WiFi"":""u'no'"",""GoodForKids"":""True"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsDelivery"":""True"",""Caters"":""True""}",4.5,"Ethnic Food, Sri Lankan, Imported Food, Food, Indian, Specialty Food, Restaurants"
Domino's Pizza,53.540733337402344,-113.52271270751953,51329,Panda Express,53.546543,-113.6458,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],7,51329,Kj17P7nLHkZswGPiiy8Z1A,Panda Express,10175-186 Street NW,T5S 0G5,"{""RestaurantsTableService"":""False"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'average'"",""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""None"",""DriveThru"":""True"",""OutdoorSeating"":""False"",""HasTV"":""True"",""GoodForKids"":""True"",""RestaurantsReservations"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""BusinessParking"":""{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}"",""BikeParking"":""False""}",2.0,"Chinese, Restaurants, Fast Food"
Domino's Pizza,53.540733337402344,-113.52271270751953,50691,Edo Japan,53.435326,-113.60646,[0.],7,50691,S1fSP3_KG9AYR0pNOIsacg,Edo Japan,5368 Currents Drive NW,T6W 0L9,"{""GoodForKids"":""True"",""NoiseLevel"":""u'average'"",""RestaurantsTakeOut"":""True"",""BikeParking"":""True"",""Alcohol"":""u'none'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsAttire"":""'casual'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsReservations"":""False"",""OutdoorSeating"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""WiFi"":""'no'"",""RestaurantsDelivery"":""True"",""RestaurantsPriceRange2"":""2"",""HasTV"":""True""}",3.0,"Japanese, Food, Restaurants"
Domino's Pizza,53.540733337402344,-113.52271270751953,79808,Burger King,53.47836,-113.49628,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",7,79808,V7IHpr1xzFIf_jp876HoAw,Burger King,4212 Calgary Trail NW,T6J 6Y8,"{""BikeParking"":""True"",""RestaurantsTakeOut"":""True"",""Caters"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsPriceRange2"":""1"",""GoodForKids"":""True"",""WiFi"":""u'free'"",""OutdoorSeating"":""False"",""RestaurantsAttire"":""u'casual'"",""NoiseLevel"":""u'average'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""False"",""Alcohol"":""u'none'"",""HasTV"":""True"",""RestaurantsDelivery"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",3.5,"Fast Food, Restaurants"
Domino's Pizza,53.540733337402344,-113.52271270751953,112374,Tim Horton's,53.424095,-113.5175,[434.  387.9  82.2   0.   85.9],7,112374,m63rD-9Hx5rk44ivAilrcA,Tim Horton's,11103 Ellerslie Road,T6W 0E9,"{""RestaurantsAttire"":""'casual'"",""RestaurantsDelivery"":""False"",""RestaurantsPriceRange2"":""1"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""BikeParking"":""True"",""RestaurantsTakeOut"":""True"",""GoodForKids"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""HasTV"":""True"",""RestaurantsReservations"":""False"",""Alcohol"":""'none'"",""WiFi"":""'free'""}",2.5,"Fast Food, Restaurants"
Domino's Pizza,53.540733337402344,-113.52271270751953,95173,Buster's Pizza & Donair,53.616196,-113.4324,[267.  223.6 114.3 407.4  26.7   0. ],7,95173,dCXT5vPDsJvDr9ihkI6_lw,Buster's Pizza & Donair,5954 153 Avenue NW,T5Y 2N2,"{""Alcohol"":""u'none'"",""NoiseLevel"":""u'average'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""Caters"":""True"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""True"",""WiFi"":""u'no'"",""BusinessParking"":""None"",""RestaurantsReservations"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",2.5,"Donairs, Food, Pizza, Restaurants, Mediterranean"
Domino's Pizza,53.540733337402344,-113.52271270751953,99553,Boston Pizza,53.627365,-113.491104,[  0.  251.9 251.4],7,99553,MWARYizaMzcnbKywxAuutQ,Boston Pizza,16521 97th Street NW,T5X 6A9,"{""OutdoorSeating"":""True"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsDelivery"":""True""}",2.0,"Restaurants, Pizza"
Korean Grill,53.46481704711914,-113.47152709960938,40651,Tim Hortons,53.522346,-113.52523,[0.],2,40651,9L7yi0YRdzbK1KCjBsalNw,Tim Hortons,1045 Rexall Centre,T6G 2E1,"{""WiFi"":""u'free'"",""OutdoorSeating"":""False"",""RestaurantsPriceRange2"":""1""}",2.0,"Bakeries, Food, Coffee & Tea, Restaurants, Breakfast & Brunch, Sandwiches"
Korean Grill,53.46481704711914,-113.47152709960938,69605,Wok Box,53.426025,-113.47586,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],2,69605,hNCTEVyNFLBZYnXzBJpWGw,Wok Box,9228 Ellerslie Road SW,T6X 0K6,"{""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""False"",""RestaurantsDelivery"":""True""}",2.5,"Fast Food, Chinese, Restaurants, Asian Fusion"
Bo'diddly's Pub & Grill,53.4549560546875,-113.43092346191406,86222,More Subs,53.494614,-113.44388,[434.  387.9  82.2   0.   85.9],1,86222,98UTW86e3lxxISQRjyMT7g,More Subs,5736 75 Street NW,T6E 5X6,,5.0,"Restaurants, Sandwiches"
Syphay Restaurant,53.545562744140625,-113.47843170166016,47160,Panago Pizza,53.545815,-113.51337,[0.],1,47160,gZ37igy0K1NICwlZUsE46A,Panago Pizza,10375 - 112th Street,T5K 1M9,"{""RestaurantsGoodForGroups"":""None"",""RestaurantsReservations"":""False"",""GoodForKids"":""None"",""HasTV"":""True"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""RestaurantsDelivery"":""True""}",3.0,"Pizza, Restaurants, Food Delivery Services, Chicken Wings, Food, Salad"
Wendy's,53.593299865722656,-113.41584014892578,56458,Carl's Jr,53.4757,-113.36789,[434.  387.9  82.2   0.   85.9],7,56458,B9nlnMHcr2EDc_9Q_rPawA,Carl's Jr,3791 17 Street,T6T 1H9,"{""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsAttire"":""'casual'"",""RestaurantsPriceRange2"":""1"",""RestaurantsDelivery"":""False"",""RestaurantsReservations"":""False"",""Alcohol"":""'none'"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTableService"":""False"",""RestaurantsTakeOut"":""True"",""BikeParking"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""GoodForKids"":""True"",""HasTV"":""True"",""WiFi"":""'free'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""DriveThru"":""True""}",3.5,"Restaurants, Burgers, Fast Food"
