STORE ID,STORE,LATITUDE,LONGITUDE,NEIGHBOR ID,NEIGHBOR STORE,NEIGHBOR LATITUDE,NEIGHBOR LONGITUDE,DISTANCE,COUNTS,id,business_id,name,address,postal_code,attributes,stars,categories
30988,Tropika Malaysian Cuisine,53.49706268310547,-113.49807739257812,54243,Syphay Restaurant,53.49736,-113.49801,15.2,5,54243,2drLRcRuqVJEksQXV0ynjQ,Syphay Restaurant,6010 104 Street NW,T6H 2K3,"{""Alcohol"":""u'beer_and_wine'"",""RestaurantsReservations"":""True"",""Caters"":""False"",""RestaurantsDelivery"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""False"",""WiFi"":""u'no'"",""BikeParking"":""True"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'quiet'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""RestaurantsTableService"":""True"",""GoodForKids"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"",""HasTV"":""True""}",4.5,"Restaurants, Thai, Laotian"
31770,Ricky's All Day Grill,53.562599182128906,-113.615478515625,18686,Denny's,53.571083,-113.61358,432.9,12,18686,1Nvx5xo_cErlEqpubzocSg,Denny's,16806 118 Avenue,T5V 1M8,"{""RestaurantsAttire"":""'formal'"",""BikeParking"":""False"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsReservations"":""False"",""HasTV"":""True"",""RestaurantsDelivery"":""True"",""OutdoorSeating"":""True"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""WiFi"":""'free'""}",3.0,"Restaurants, American (Traditional), Breakfast & Brunch, Cafes, Diners"
32874,Ricky's All Day Grill,53.537811279296875,-113.61405944824219,29601,A&W,53.541634,-113.61043,438.2,12,29601,5DFvFAo3zI7sMPspDZKGNg,A&W,220 Mayfield Common NW,T5P 4B3,"{""RestaurantsReservations"":""False"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""1"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""HasTV"":""False"",""RestaurantsAttire"":""u'casual'"",""BikeParking"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""DriveThru"":""True"",""RestaurantsDelivery"":""True"",""Caters"":""False"",""OutdoorSeating"":""True"",""NoiseLevel"":""u'average'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""BusinessAcceptsCreditCards"":""True"",""WiFi"":""'no'""}",3.0,"Breakfast & Brunch, Burgers, Restaurants, Fast Food"
32951,Kathir Food Experience,53.466861724853516,-113.4749984741211,33142,Korean Grill,53.464817,-113.47153,396.5,2,33142,2KtFLGVXlJaOv6Rjjj9GBQ,Korean Grill,9219A 34 Avenue NW,T6E 5T5,"{""BikeParking"":""False"",""RestaurantsPriceRange2"":""2"",""Alcohol"":""u'full_bar'"",""RestaurantsReservations"":""True"",""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""False"",""RestaurantsDelivery"":""False"",""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""Caters"":""False"",""HasTV"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsAttire"":""u'casual'"",""NoiseLevel"":""u'average'"",""RestaurantsTableService"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""GoodForKids"":""True""}",4.0,"Korean, Barbeque, Restaurants"
32951,Kathir Food Experience,53.466861724853516,-113.4749984741211,143344,Gangnam Street Food,53.464928,-113.47433,113.6,2,143344,t6mFnkzUVkB_Te6FXs794Q,Gangnam Street Food,"15, 9261 34 Avenue NW",T6E 5T5,"{""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTableService"":""False"",""OutdoorSeating"":""False"",""HasTV"":""True"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",4.5,"Korean, Restaurants"
33142,Korean Grill,53.46481704711914,-113.47152709960938,32951,Kathir Food Experience,53.46686,-113.475,396.5,1,32951,yL1Y7rCeeMDnWeoAxOJ_1Q,Kathir Food Experience,9318 34 Avenue  NW,T6E 5X8,"{""HasTV"":""True"",""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""GoodForKids"":""True"",""NoiseLevel"":""u'quiet'"",""RestaurantsPriceRange2"":""2"",""RestaurantsReservations"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsTakeOut"":""True"",""WiFi"":""'no'"",""RestaurantsAttire"":""u'casual'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""OutdoorSeating"":""False"",""RestaurantsDelivery"":""True"",""BikeParking"":""True"",""Alcohol"":""'beer_and_wine'"",""Caters"":""True""}",2.5,"Restaurants, Indian, Food"
34037,McDonald's,53.53848648071289,-113.62649536132812,29088,Chop Steakhouse & Bar,53.540176,-113.6265,75.3,18,29088,IhN-DlnytNvnzCoTIwwfgQ,Chop Steakhouse & Bar,17635 Stony Plain Rd,T5S 1E3,"{""Alcohol"":""u'full_bar'"",""OutdoorSeating"":""False"",""WiFi"":""u'free'"",""RestaurantsDelivery"":""False"",""Caters"":""True"",""NoiseLevel"":""u'average'"",""HasTV"":""True"",""GoodForKids"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""3"",""RestaurantsReservations"":""True"",""RestaurantsAttire"":""'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"",""BikeParking"":""True"",""RestaurantsTableService"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': False}"",""HappyHour"":""True"",""BestNights"":""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"",""RestaurantsTakeOut"":""True"",""GoodForMeal"":""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}""}",4.0,"Food, Steakhouses, Lounges, Seafood, Bars, Restaurants, Nightlife"
34130,Boston Pizza,53.59846496582031,-113.42642974853516,26774,A&W,53.599976,-113.423325,351.7,15,26774,uZ7oxKBqRN5SQJ0lMjRTXA,A&W,310 Manning Crossing,T5A 5A1,"{""RestaurantsReservations"":""False"",""GoodForKids"":""True"",""RestaurantsDelivery"":""True"",""RestaurantsTakeOut"":""True""}",3.0,"Burgers, Fast Food, Restaurants"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,36312,Famoso Neapolitan Pizzeria,53.622654,-113.49198,159.1,9,36312,4XJVBK3cYH7qNp5IUJ-Flg,Famoso Neapolitan Pizzeria,15745 97th Street NW,T5X 0C7,"{""RestaurantsPriceRange2"":""2"",""RestaurantsReservations"":""True"",""HasTV"":""True"",""BikeParking"":""True"",""WiFi"":""'no'"",""GoodForKids"":""True"",""RestaurantsAttire"":""'casual'"",""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Alcohol"":""'full_bar'"",""RestaurantsTakeOut"":""True"",""GoodForMeal"":""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"",""OutdoorSeating"":""True"",""NoiseLevel"":""u'very_loud'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsDelivery"":""True""}",4.0,"Restaurants, Pizza"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,99553,Boston Pizza,53.627365,-113.491104,229.6,9,99553,MWARYizaMzcnbKywxAuutQ,Boston Pizza,16521 97th Street NW,T5X 6A9,"{""OutdoorSeating"":""True"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsDelivery"":""True""}",2.0,"Restaurants, Pizza"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,143413,Mt Fuji Teppanyaki,53.62825,-113.49029,262.2,9,143413,fxvSoxoSfWavYTgAIYmBPg,Mt Fuji Teppanyaki,9635-167 Avenue NW,T5Z 3S3,"{""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""Caters"":""True"",""OutdoorSeating"":""False"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""False"",""RestaurantsDelivery"":""True"",""HasTV"":""True"",""NoiseLevel"":""u'average'"",""BikeParking"":""True"",""WiFi"":""'free'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Alcohol"":""u'none'"",""RestaurantsAttire"":""'casual'"",""RestaurantsTableService"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsPriceRange2"":""2""}",4.0,"Restaurants, Mexican, Japanese"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,96963,Wild Wing,53.619366,-113.490906,138.8,9,96963,GpIeqqDZt4nBmOAXKLBQQA,Wild Wing,15845-97 Street NW,T5X 0C7,"{""RestaurantsTakeOut"":""True"",""Alcohol"":""u'beer_and_wine'"",""RestaurantsGoodForGroups"":""True"",""HasTV"":""True"",""GoodForKids"":""True"",""RestaurantsAttire"":""'casual'"",""RestaurantsReservations"":""True"",""BikeParking"":""False"",""NoiseLevel"":""'average'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2"":""2"",""Ambience"":""{'touristy': False, 'hipster': None, 'romantic': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"",""OutdoorSeating"":""True"",""BusinessAcceptsCreditCards"":""True"",""RestaurantsDelivery"":""True""}",3.0,"Chicken Wings, Restaurants"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,83182,Taco Bell,53.621765,-113.491,56.1,9,83182,b-6ZASm4dBCpPtJnmat7GQ,Taco Bell,9626 160 Avenue Nw,T5Z 3S6,"{""RestaurantsAttire"":""u'casual'"",""RestaurantsReservations"":""False"",""RestaurantsDelivery"":""False"",""RestaurantsTableService"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'average'"",""GoodForKids"":""True"",""HasTV"":""True"",""OutdoorSeating"":""False"",""Alcohol"":""u'none'"",""DriveThru"":""True"",""RestaurantsGoodForGroups"":""False"",""RestaurantsPriceRange2"":""1""}",1.5,"Fast Food, Restaurants, Mexican"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,105179,Pho Hoan Pasteur,53.628067,-113.48989,263.0,9,105179,ibGrU7hCFWQYn0COU5faow,Pho Hoan Pasteur,9621 167 Avenue NW,T5Z 3S3,"{""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""False"",""BikeParking"":""True"",""NoiseLevel"":""u'average'"",""Alcohol"":""'beer_and_wine'"",""Caters"":""False"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""True"",""GoodForKids"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"",""HasTV"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"",""DogsAllowed"":""False"",""WiFi"":""u'no'"",""RestaurantsPriceRange2"":""2"",""RestaurantsTableService"":""True""}",4.5,"Food, Restaurants, Vietnamese"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,111247,Tim Hortons,53.622288,-113.49118,69.7,9,111247,uO8ITLi5jQJpfN-TCoIh0Q,Tim Hortons,16039 97th Street NW,T5X 6E4,"{""GoodForKids"":""True"",""HasTV"":""False"",""RestaurantsDelivery"":""True"",""Alcohol"":""u'none'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""OutdoorSeating"":""False"",""RestaurantsPriceRange2"":""1"",""Caters"":""False"",""RestaurantsReservations"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}"",""WiFi"":""u'free'"",""NoiseLevel"":""u'average'"",""BusinessParking"":""{'garage': None, 'street': False, 'validated': False, 'lot': None, 'valet': False}""}",2.5,"Sandwiches, Food, Coffee & Tea, Donuts, Bakeries, Restaurants, Cafes, Delis"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,148307,Fatburger,53.62005,-113.4909,109.8,9,148307,dT8L3hjxxXl6QczUZAsZWw,Fatburger,15987  97th Street NW,T5X 0C7,"{""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}"",""HasTV"":""True"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""2"",""Alcohol"":""u'none'"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""NoiseLevel"":""u'average'"",""RestaurantsAttire"":""u'casual'"",""OutdoorSeating"":""False"",""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",3.5,"Restaurants, Burgers, Fast Food, Juice Bars & Smoothies, American (New), Food, American (Traditional)"
34326,Rodeo Burgers,53.622371673583984,-113.49055480957031,65485,Shumka Ukrainian Foods,53.627483,-113.48751,407.3,9,65485,7FZOsWGMunx1QV5fiIHDnw,Shumka Ukrainian Foods,16520 95 Street NW,T5Z 3L7,"{""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""'casual'"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""1"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""HasTV"":""True"",""GoodForKids"":""True"",""BikeParking"":""True"",""OutdoorSeating"":""None"",""RestaurantsDelivery"":""True"",""Alcohol"":""'none'""}",4.0,"Ukrainian, Restaurants"
34464,Pizza 73,53.45271682739258,-113.5076904296875,4507,Panda Hut Express,53.45333,-113.50851,94.8,7,4507,ddibKJk-XuUhom1uI754WA,Panda Hut Express,10879 23 Avenue NW,T6J 7B5,"{""Caters"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsDelivery"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""OutdoorSeating"":""False"",""GoodForKids"":""True"",""Alcohol"":""u'none'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'average'"",""HasTV"":""True"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""2"",""WiFi"":""'no'"",""GoodForMeal"":""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""Ambience"":""{'touristy': False, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}",3.0,"Restaurants, Chinese"
34906,O2's,53.45838928222656,-113.43260192871094,24591,Royal Pizza,53.457092,-113.43207,82.6,1,24591,LxwXdzpC-O7WtJvbS3LMwg,Royal Pizza,2906 66 St,T6K 4E8,"{""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""'casual'"",""OutdoorSeating"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""HasTV"":""True"",""RestaurantsReservations"":""True"",""RestaurantsPriceRange2"":""2"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""NoiseLevel"":""'average'"",""Alcohol"":""'full_bar'"",""RestaurantsDelivery"":""True"",""BikeParking"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",3.5,"Restaurants, Pizza"
36312,Famoso Neapolitan Pizzeria,53.62265396118164,-113.49198150634766,34326,Rodeo Burgers,53.62237,-113.490555,159.1,4,34326,8xTB4N_kRvxaZLV_qIKZ_A,Rodeo Burgers,16045 97th Street NW,T5X 6E4,"{""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsAttire"":""u'casual'"",""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""False"",""NoiseLevel"":""u'quiet'"",""Alcohol"":""u'beer_and_wine'"",""WiFi"":""u'free'"",""RestaurantsReservations"":""False"",""HasTV"":""True"",""RestaurantsDelivery"":""False"",""GoodForKids"":""True"",""Caters"":""True"",""BikeParking"":""True"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""DriveThru"":""False""}",3.0,"Fast Food, Restaurants, Burgers"
36418,Tony Roma's,53.56195068359375,-113.55157470703125,129582,Boston Pizza,53.5624,-113.55197,48.4,5,129582,anQY6hXRuKUx2JiNdGshdA,Boston Pizza,11320 Groat Road NW,T5M 4E7,"{""RestaurantsAttire"":""'casual'"",""OutdoorSeating"":""True"",""RestaurantsReservations"":""True"",""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""HasTV"":""True"",""Alcohol"":""'full_bar'"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""Caters"":""True"",""BikeParking"":""True"",""NoiseLevel"":""'average'"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""WiFi"":""'no'""}",3.5,"Pizza, Restaurants, Italian"
36418,Tony Roma's,53.56195068359375,-113.55157470703125,116043,Dairy Queen,53.564205,-113.55295,182.6,5,116043,3B9vzbshfvEMu_4HZnXmLQ,Dairy Queen,13356-114th Ave,T5M 4B7,"{""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""OutdoorSeating"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""True"",""WiFi"":""'free'"",""RestaurantsPriceRange2"":""2"",""BikeParking"":""True"",""DriveThru"":""True""}",2.5,"Restaurants, Sandwiches, Burgers, Fast Food, Food, Ice Cream & Frozen Yogurt"
36418,Tony Roma's,53.56195068359375,-113.55157470703125,59705,Smitty's Family Restaurant,53.560413,-113.55366,241.5,5,59705,CaAL6wM1-K2tTE860Ed_pg,Smitty's Family Restaurant,"Westmount Shopping Centre, 1125 Westmount Shopping Ctr NW",T5M 3L7,"{""RestaurantsGoodForGroups"":""True"",""RestaurantsAttire"":""'casual'"",""RestaurantsReservations"":""False"",""GoodForKids"":""True"",""OutdoorSeating"":""False"",""HasTV"":""True"",""BikeParking"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""2"",""Alcohol"":""'beer_and_wine'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",3.0,"Restaurants, American (Traditional), Breakfast & Brunch"
36418,Tony Roma's,53.56195068359375,-113.55157470703125,93101,Tim Hortons,53.56114,-113.55222,80.6,5,93101,NFXvrdA_TUepcGAsHzjbgQ,Tim Hortons,11240 Groat Road NW,T5M 4E7,"{""RestaurantsPriceRange2"":""1"",""RestaurantsAttire"":""'casual'"",""RestaurantsReservations"":""False"",""RestaurantsGoodForGroups"":""False"",""RestaurantsDelivery"":""False"",""Alcohol"":""'none'"",""NoiseLevel"":""'average'"",""GoodForKids"":""True"",""HasTV"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""WiFi"":""'free'"",""OutdoorSeating"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Caters"":""True"",""RestaurantsTakeOut"":""True""}",2.5,"Restaurants, Delis, Sandwiches"
36418,Tony Roma's,53.56195068359375,-113.55157470703125,53945,McDonald's,53.56153,-113.55203,54.2,5,53945,YgZwJJDb81jcPHLjJ1mYIA,McDonald's,11260 Groat Road,T5M 4E7,"{""HasTV"":""True"",""RestaurantsTakeOut"":""True"",""GoodForKids"":""True"",""RestaurantsReservations"":""False"",""RestaurantsGoodForGroups"":""True"",""BikeParking"":""True"",""RestaurantsAttire"":""'casual'"",""RestaurantsTableService"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"",""NoiseLevel"":""'loud'"",""Caters"":""False"",""Alcohol"":""'none'"",""WiFi"":""'free'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsPriceRange2"":""1"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""DriveThru"":""True"",""BusinessAcceptsCreditCards"":""True"",""RestaurantsDelivery"":""True"",""OutdoorSeating"":""False""}",2.0,"Burgers, Fast Food, Food, Coffee & Tea, Restaurants"
36656,Pizza Hut,53.5052375793457,-113.61927032470703,111987,Subway,53.50521,-113.61914,14.5,2,111987,-x-niT6JolhXi6VuKclgxw,Subway,"Callingwood Centre, 6921 172nd St",T5T 5Y1,"{""GoodForKids"":""False"",""RestaurantsDelivery"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""RestaurantsReservations"":""False""}",2.0,"Sandwiches, Restaurants, Fast Food"
37132,McDonald's,53.519752502441406,-113.5947265625,76812,Brewsters Brewing Company & Restaurant,53.520134,-113.59625,170.5,18,76812,0CLCzdedGT2DPjkYM52Tqg,Brewsters Brewing Company & Restaurant,15820 87th Avenue NW,T5R 5W9,"{""RestaurantsReservations"":""True"",""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsAttire"":""u'casual'"",""Caters"":""False"",""NoiseLevel"":""u'average'"",""RestaurantsPriceRange2"":""2"",""HasTV"":""True"",""GoodForKids"":""True"",""BikeParking"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""RestaurantsTableService"":""True"",""WheelchairAccessible"":""True"",""WiFi"":""u'free'"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"",""Alcohol"":""u'full_bar'"",""HappyHour"":""True"",""BYOB"":""False""}",3.5,"American (Traditional), Restaurants, Breweries, Food"
37132,McDonald's,53.519752502441406,-113.5947265625,106271,Tokyo Express,53.520752,-113.593,196.8,18,106271,vqq18oM8_gsfl24ndr2LLQ,Tokyo Express,"156 Street & 87 Avenue, Suite 264",T5R 5W9,"{""BikeParking"":""True"",""NoiseLevel"":""u'quiet'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""Caters"":""True"",""WiFi"":""'no'"",""HasTV"":""True"",""RestaurantsPriceRange2"":""1"",""GoodForKids"":""True"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsReservations"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",2.5,"Restaurants, Japanese"
